AÑO,SEMESTRE,TRIMESTRE,DPTO,MUNICIPIO,ESPECIE,TIPO PRODUCTO,FUENTE,VOLUMEN M3
2014,I,II,Boyacá,Santa Sofía,Eucalyptus globulus,Bloque,ICA,52
2014,I,II,Boyacá,Santa Sofía,Eucalyptus globulus,n.c.p,ICA,7
2014,I,II,Boyacá,Santa Sofía,Eucalyptus globulus,Otros,ICA,10
2014,I,II,Boyacá,Santa Sofía,Eucalyptus globulus,Palanca de Mina,ICA,84
2014,I,II,Boyacá,Santa Sofía,Eucalyptus globulus,Postes,ICA,72
2014,I,II,Boyacá,Sativasur,Pinus patula,Bloque,ICA,49
2014,I,II,Boyacá,Siachoque,Eucalyptus globulus,Bloque,ICA,15
2014,I,II,Boyacá,Soatá,Cupressus lusitanica Mill.,Otros,ICA,16
2014,I,II,Boyacá,Soatá,Eucalyptus grandis,Otros,ICA,3
2014,I,II,Boyacá,Socha,Eucalyptus globulus,Otros,ICA,228
2014,I,II,Boyacá,Socha,Eucalyptus globulus,Palanca de Mina,ICA,153
2014,I,II,Boyacá,Sogamoso,Eucalyptus globulus,Bloque,ICA,320
2014,I,II,Boyacá,Sogamoso,Eucalyptus globulus,Limatón,ICA,946
2014,I,II,Boyacá,Sogamoso,Eucalyptus globulus,Otros,ICA,1949
2014,I,II,Boyacá,Sogamoso,Eucalyptus globulus,Palanca de Mina,ICA,2511
2014,I,II,Boyacá,Sogamoso,Eucalyptus globulus,Postes,ICA,92
2014,I,II,Boyacá,Sogamoso,Eucalyptus globulus,Rolliza,ICA,12
2014,I,II,Boyacá,Somondoco,Cupressus lusitanica Mill.,Bloque,ICA,108
2014,I,II,Boyacá,Somondoco,Cupressus lusitanica Mill.,Otros,ICA,32
2014,I,II,Boyacá,Somondoco,Eucalyptus globulus,Bloque,ICA,86
2014,I,II,Boyacá,Somondoco,Eucalyptus globulus,Postes,ICA,34
2014,I,II,Boyacá,Somondoco,Fraxinus spp.,Otros,ICA,5
2014,I,II,Boyacá,Somondoco,Pinus patula,Bloque,ICA,426
2014,I,II,Boyacá,Somondoco,Pinus patula,Otros,ICA,670
2014,I,II,Boyacá,Somondoco,Pinus patula,Postes,ICA,8
2014,I,II,Boyacá,Soraca,Cupressus lusitanica Mill.,Otros,ICA,12
2014,I,II,Boyacá,Sotaquirá,Cupressus lusitanica Mill.,Bloque,ICA,126
2014,I,II,Boyacá,Turmeque,Eucalyptus globulus,Palanca de Mina,ICA,55
2014,I,II,Boyacá,Sotaquirá,Cupressus lusitanica Mill.,Madera troceada,ICA,36
2014,I,II,Boyacá,Sotaquirá,Eucalyptus globulus,Bloque,ICA,97
2014,I,II,Boyacá,Sotaquirá,Eucalyptus globulus,Otros,ICA,170
2014,I,II,Boyacá,Sotaquirá,Pinus patula,Bloque,ICA,5
2014,I,II,Boyacá,Sutamarchan,Pinus patula,Bloque,ICA,85
2014,I,II,Boyacá,Sutamarchan,Pinus patula,Madera troceada,ICA,8
2014,I,II,Boyacá,Sutamarchan,Pinus patula,Otros,ICA,23
2014,I,II,Boyacá,Sutamarchan,Pinus radiata,Bloque,ICA,81
2014,I,II,Boyacá,Sutamarchan,Pinus radiata,Madera troceada,ICA,8
2014,I,II,Boyacá,Sutamarchan,Pinus radiata,Otros,ICA,27
2014,I,II,Boyacá,Sutatenza,Cupressus lusitanica Mill.,Otros,ICA,225
2014,I,II,Boyacá,Sutatenza,Eucalyptus globulus,Otros,ICA,298
2014,I,II,Boyacá,Tasco,Cupressus lusitanica Mill.,Bloque,ICA,12
2014,I,II,Boyacá,Tasco,Cupressus lusitanica Mill.,Otros,ICA,20
2014,I,II,Boyacá,Tasco,Pinus patula,Bloque,ICA,34
2014,I,II,Boyacá,Tasco,Pinus patula,Otros,ICA,12
2014,I,II,Boyacá,Tasco,Pinus patula,Rolliza,ICA,36
2014,I,II,Boyacá,Tenza,Cupressus lusitanica Mill.,Bloque,ICA,410
2014,I,II,Boyacá,Tenza,Cupressus lusitanica Mill.,Otros,ICA,84
2014,I,II,Boyacá,Tenza,Eucalyptus globulus,Otros,ICA,16
2014,I,II,Boyacá,Tenza,Eucalyptus globulus,Postes,ICA,5
2014,I,II,Boyacá,Tenza,Eucalyptus grandis,Otros,ICA,128
2014,I,II,Boyacá,Tenza,Fraxinus spp.,Bloque,ICA,3
2014,I,II,Boyacá,Tenza,Fraxinus spp.,n.c.p,ICA,92
2014,I,II,Boyacá,Tenza,Pinus patula,Bloque,ICA,207
2014,I,II,Boyacá,Tenza,Pinus patula,n.c.p,ICA,38
2014,I,II,Boyacá,Tenza,Pinus patula,Otros,ICA,4
2014,I,II,Boyacá,Tibaná,Eucalyptus globulus,Bloque,ICA,93
2014,I,II,Boyacá,Tibaná,Eucalyptus globulus,Otros,ICA,14
2014,I,II,Boyacá,Tibaná,Eucalyptus globulus,Palanca de Mina,ICA,16
2014,I,II,Boyacá,Tibaná,Pinus patula,Bloque,ICA,103
2014,I,II,Boyacá,Tibaná,Pinus patula,Otros,ICA,31
2014,I,II,Boyacá,Tibasosa,Eucalyptus globulus,Bloque,ICA,36
2014,I,II,Boyacá,Tibasosa,Eucalyptus globulus,Limatón,ICA,460
2014,I,II,Boyacá,Tibasosa,Eucalyptus globulus,Madera troceada,ICA,15
2014,I,II,Boyacá,Tibasosa,Eucalyptus globulus,Otros,ICA,1912
2014,I,II,Boyacá,Tibasosa,Eucalyptus globulus,Palanca de Mina,ICA,880
2014,I,II,Boyacá,Tibasosa,Eucalyptus globulus,Postes,ICA,39
2014,I,II,Boyacá,Tibasosa,Eucalyptus globulus,Rolliza,ICA,333
2014,I,II,Boyacá,Tinjaca,Eucalyptus globulus,Bloque,ICA,95
2014,I,II,Boyacá,Tinjaca,Pinus patula,Bloque,ICA,352
2014,I,II,Boyacá,Toca,Pinus patula,Bloque,ICA,16
2014,I,II,Boyacá,Toca,Pinus patula,Palanca de Mina,ICA,8
2014,I,II,Boyacá,Toca,Pinus patula,Rolliza,ICA,62
2014,I,II,Boyacá,Togui,Pinus patula,Bloque,ICA,7
2014,I,II,Boyacá,Topaga,Eucalyptus globulus,Bloque,ICA,42
2014,I,II,Boyacá,Topaga,Eucalyptus globulus,Limatón,ICA,354
2014,I,II,Boyacá,Topaga,Eucalyptus globulus,Otros,ICA,1519
2014,I,II,Boyacá,Topaga,Eucalyptus globulus,Palanca de Mina,ICA,951
2014,I,II,Boyacá,Topaga,Eucalyptus globulus,Postes,ICA,18
2014,I,II,Boyacá,Tota,Eucalyptus globulus,Bloque,ICA,270
2014,I,II,Boyacá,Tota,Eucalyptus globulus,Limatón,ICA,36
2014,I,II,Boyacá,Tota,Eucalyptus globulus,Otros,ICA,251
2014,I,II,Boyacá,Tota,Eucalyptus globulus,Palanca de Mina,ICA,98
2014,I,II,Boyacá,Tota,Pinus patula,Bloque,ICA,142
2014,I,II,Boyacá,Tota,Pinus patula,Otros,ICA,10
2014,I,II,Boyacá,Tota,Pinus patula,Rolliza,ICA,12
2014,I,II,Boyacá,Tunja,Acacia decurrens,Rolliza,ICA,6
2014,I,II,Boyacá,Tunja,Cupressus lusitanica Mill.,Otros,ICA,48
2014,I,II,Boyacá,Tunja,Eucalyptus globulus,Bloque,ICA,14
2014,I,II,Boyacá,Tunja,Eucalyptus globulus,Otros,ICA,17
2014,I,II,Boyacá,Tunja,Eucalyptus globulus,Postes,ICA,6
2014,I,II,Boyacá,Tunja,Pinus patula,Bloque,ICA,30
2014,I,II,Boyacá,Tunja,Pinus patula,Rolliza,ICA,6
2014,I,II,Boyacá,Tunja,Pinus radiata,Bloque,ICA,3
2014,I,II,Boyacá,Turmeque,Eucalyptus globulus,Otros,ICA,14
2014,I,II,Boyacá,Tuta,Eucalyptus globulus,Madera troceada,ICA,57
2014,I,II,Boyacá,Tuta,Eucalyptus globulus,Otros,ICA,40
2014,I,II,Boyacá,Tuta,Eucalyptus globulus,Rolliza,ICA,15
2014,I,II,Boyacá,Umbita,Eucalyptus globulus,Bloque,ICA,18
2014,I,II,Boyacá,Umbita,Pinus patula,Bloque,ICA,207
2014,I,II,Boyacá,Umbita,Pinus patula,Rolliza,ICA,12
2014,I,II,Boyacá,Viracachá,Eucalyptus globulus,Bloque,ICA,24
2014,I,II,Boyacá,Viracachá,Eucalyptus globulus,Otros,ICA,20
2014,I,II,Boyacá,Zetaquira,Albizia sp.,Otros,ICA,5
2014,I,II,Boyacá,Zetaquira,Cupressus lusitanica Mill.,Bloque,ICA,4
2014,I,II,Boyacá,Zetaquira,Cupressus lusitanica Mill.,Otros,ICA,6
2014,I,II,Boyacá,Zetaquira,Eucalyptus globulus,Bloque,ICA,16
2014,I,II,Caldas,Anserma,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,21
2014,I,II,Caldas,Aranzazu,Eucalyptus grandis,Bloque,ICA,108
2014,I,II,Caldas,Belalcázar,Tectona grandis L. Fil,Bloque,ICA,8
2014,I,II,Caldas,Chinchiná,Cedrela spp.,Bloque,ICA,12
2014,I,II,Caldas,Filadelfia,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,5
2014,I,II,Caldas,La Merced,Pinus patula,Bloque,ICA,60
2014,I,II,Caldas,Manizales,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,12
2014,I,II,Caldas,Manizales,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,24
2014,I,II,Caldas,Manizales,Cordia alliodora (Ruiz & Pav.) Oken,Rolliza,ICA,178
2014,I,II,Caldas,Manizales,Cupressus lusitanica Mill.,Bloque,ICA,38
2014,I,II,Caldas,Manizales,Cupressus lusitanica Mill.,Pulpa,ICA,80
2014,I,II,Caldas,Manizales,Cupressus lusitanica Mill.,Rolliza,ICA,6
2014,I,II,Caldas,Manizales,Eucalyptus grandis,Bloque,ICA,44
2014,I,II,Caldas,Manizales,Eucalyptus grandis,Cercos,ICA,7
2014,I,II,Caldas,Manizales,Eucalyptus grandis,Rolliza,ICA,44
2014,I,II,Caldas,Manizales,Eucalyptus spp,Bloque,ICA,20
2014,I,II,Caldas,Manizales,Eucalyptus spp,Pulpa,ICA,80
2014,I,II,Caldas,Manizales,Eucalyptus spp,Rolliza,ICA,30
2014,I,II,Caldas,Manizales,Pinus patula,Bloque,ICA,40
2014,I,II,Caldas,Manizales,Pinus patula,Cercos,ICA,149
2014,I,II,Caldas,Manizales,Pinus patula,Otros,ICA,29
2014,I,II,Caldas,Manizales,Pinus patula,Pulpa,ICA,400
2014,I,II,Caldas,Manizales,Pinus patula,Rolliza,ICA,429
2014,I,II,Caldas,Manizales,Pinus tecunumanii,Bloque,ICA,20
2014,I,II,Caldas,Manizales,Pinus tecunumanii,Madera troceada,ICA,10
2014,I,II,Caldas,Manizales,Pinus tecunumanii,Pulpa,ICA,50
2014,I,II,Caldas,Manizales,Pinus tecunumanii,Rolliza,ICA,82
2014,I,II,Caldas,Manzanares,Cupressus lusitanica Mill.,Bloque,ICA,96
2014,I,II,Caldas,Manzanares,Cupressus lusitanica Mill.,Otros,ICA,11
2014,I,II,Caldas,Manzanares,Cupressus lusitanica Mill.,Rolliza,ICA,310
2014,I,II,Caldas,Manzanares,Pinus patula,Bloque,ICA,20
2014,I,II,Caldas,Manzanares,Pinus patula,Otros,ICA,54
2014,I,II,Caldas,Manzanares,Pinus patula,Pulpa,ICA,1086
2014,I,II,Caldas,Manzanares,Pinus patula,Rolliza,ICA,1591
2014,I,II,Caldas,Neira,Alnus acuminata,Rolliza,ICA,48
2014,I,II,Caldas,Neira,Cordia alliodora (Ruiz & Pav.) Oken,Rolliza,ICA,129
2014,I,II,Caldas,Neira,Cupressus lusitanica Mill.,Bloque,ICA,130
2014,I,II,Caldas,Neira,Cupressus lusitanica Mill.,Pulpa,ICA,140
2014,I,II,Caldas,Neira,Cupressus lusitanica Mill.,Rolliza,ICA,10
2014,I,II,Caldas,Neira,Eucalyptus grandis,Otros,ICA,10
2014,I,II,Caldas,Neira,Eucalyptus grandis,Rolliza,ICA,20
2014,I,II,Caldas,Neira,Pinus patula,Bloque,ICA,100
2014,I,II,Caldas,Neira,Pinus patula,Cercos,ICA,44
2014,I,II,Caldas,Neira,Pinus patula,Otros,ICA,38
2014,I,II,Caldas,Neira,Pinus patula,Postes,ICA,8
2014,I,II,Caldas,Neira,Pinus patula,Pulpa,ICA,26
2014,I,II,Caldas,Neira,Pinus patula,Rolliza,ICA,376
2014,I,II,Caldas,Neira,Pinus tecunumanii,Bloque,ICA,64
2014,I,II,Caldas,Neira,Pinus tecunumanii,Otros,ICA,66
2014,I,II,Caldas,Neira,Pinus tecunumanii,Rolliza,ICA,68
2014,I,II,Caldas,Pácora,Cupressus lusitanica Mill.,Bloque,ICA,408
2014,I,II,Caldas,Pácora,Cupressus lusitanica Mill.,Pulpa,ICA,199
2014,I,II,Caldas,Pácora,Cupressus lusitanica Mill.,Rolliza,ICA,917
2014,I,II,Caldas,Pácora,Pinus patula,Bloque,ICA,9
2014,I,II,Caldas,Pácora,Pinus patula,Pulpa,ICA,934
2014,I,II,Caldas,Pácora,Pinus patula,Rolliza,ICA,5833
2014,I,II,Caldas,Palestina,Cedrela spp.,Bloque,ICA,1
2014,I,II,Caldas,Palestina,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,142
2014,I,II,Caldas,Pensilvania,Alnus acuminata,Rolliza,ICA,64
2014,I,II,Caldas,Pensilvania,Cupressus lusitanica Mill.,Bloque,ICA,268
2014,I,II,Caldas,Pensilvania,Cupressus lusitanica Mill.,Cercos,ICA,11
2014,I,II,Caldas,Pensilvania,Cupressus lusitanica Mill.,Otros,ICA,221
2014,I,II,Caldas,Pensilvania,Cupressus lusitanica Mill.,Pulpa,ICA,104
2014,I,II,Caldas,Pensilvania,Cupressus lusitanica Mill.,Rolliza,ICA,196
2014,I,II,Caldas,Pensilvania,Pinus oocarpa,Bloque,ICA,148
2014,I,II,Caldas,Pensilvania,Pinus oocarpa,Rolliza,ICA,438
2014,I,II,Caldas,Pensilvania,Pinus patula,Bloque,ICA,110
2014,I,II,Caldas,Pensilvania,Pinus patula,Otros,ICA,47
2014,I,II,Caldas,Pensilvania,Pinus patula,Pulpa,ICA,69
2014,I,II,Caldas,Pensilvania,Pinus patula,Rolliza,ICA,1024
2014,I,II,Caldas,Riosucio,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,27
2014,I,II,Caldas,Riosucio,Cupressus lusitanica Mill.,Bloque,ICA,16
2014,I,II,Caldas,Riosucio,Cupressus lusitanica Mill.,Palanca de Mina,ICA,154
2014,I,II,Caldas,Riosucio,Eucalyptus globulus,Pulpa,ICA,472
2014,I,II,Caldas,Riosucio,Eucalyptus grandis,Otros,ICA,54
2014,I,II,Caldas,Riosucio,Eucalyptus grandis,Palanca de Mina,ICA,2
2014,I,II,Caldas,Riosucio,Eucalyptus grandis,Pulpa,ICA,2816
2014,I,II,Caldas,Riosucio,Eucalyptus grandis,Rolliza,ICA,21
2014,I,II,Caldas,Riosucio,Eucalyptus urograndis,Palanca de Mina,ICA,7
2014,I,II,Caldas,Riosucio,Eucalyptus urograndis,Pulpa,ICA,1499
2014,I,II,Caldas,Riosucio,Pinus patula,Otros,ICA,3503
2014,I,II,Caldas,Riosucio,Pinus patula,Palanca de Mina,ICA,31
2014,I,II,Caldas,Riosucio,Pinus patula,Pulpa,ICA,9004
2014,I,II,Caldas,Riosucio,Pinus patula,Rolliza,ICA,5172
2014,I,II,Caldas,Risaralda,Cedrela spp.,Bloque,ICA,10
2014,I,II,Caldas,Risaralda,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,134
2014,I,II,Caldas,Salamina,Eucalyptus grandis,Bloque,ICA,88
2014,I,II,Caldas,San José,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,35
2014,I,II,Caldas,Villamaría,Alnus acuminata,Madera troceada,ICA,23
2014,I,II,Caldas,Villamaría,Alnus acuminata,Otros,ICA,36
2014,I,II,Caldas,Villamaría,Alnus acuminata,Rolliza,ICA,70
2014,I,II,Caldas,Villamaría,Cupressus lusitanica Mill.,Bloque,ICA,100
2014,I,II,Caldas,Villamaría,Cupressus lusitanica Mill.,Madera troceada,ICA,1
2014,I,II,Caldas,Villamaría,Cupressus lusitanica Mill.,Pulpa,ICA,9
2014,I,II,Caldas,Villamaría,Cupressus lusitanica Mill.,Rolliza,ICA,73
2014,I,II,Caldas,Villamaría,Eucalyptus grandis,Bloque,ICA,130
2014,I,II,Caldas,Villamaría,Eucalyptus grandis,Cercos,ICA,8
2014,I,II,Caldas,Villamaría,Eucalyptus grandis,Postes,ICA,10
2014,I,II,Caldas,Villamaría,Eucalyptus grandis,Rolliza,ICA,66
2014,I,II,Caldas,Villamaría,Pinus patula,Bloque,ICA,270
2014,I,II,Caldas,Villamaría,Pinus patula,Madera troceada,ICA,12
2014,I,II,Caldas,Villamaría,Pinus patula,Otros,ICA,107
2014,I,II,Caldas,Villamaría,Pinus patula,Pulpa,ICA,1570
2014,I,II,Caldas,Villamaría,Pinus patula,Rolliza,ICA,2791
2014,I,II,Caldas,Villamaría,Pinus tecunumanii,Otros,ICA,10
2014,I,II,Caldas,Viterbo,Cedrela spp.,Bloque,ICA,3
2014,I,II,Caldas,Viterbo,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,43
2014,I,II,Caldas,Viterbo,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,4
2014,I,II,Caquetá,El Doncello,Hevea brasiliensis,Bloque,ICA,152
2014,I,II,Caquetá,Florencia,Cariniana pyriformis,Bloque,ICA,50
2014,I,II,Caquetá,Florencia,Cariniana pyriformis,Otros,ICA,9
2014,I,II,Caquetá,Florencia,Gmelina arborea,Bloque,ICA,10
2014,I,II,Caquetá,Florencia,Gmelina arborea,Otros,ICA,9
2014,I,II,Casanare,Hato Corozal,Acacia mangium,Rolliza,ICA,42
2014,I,II,Casanare,Hato Corozal,Eucalyptus pellita,Postes,ICA,58
2014,I,II,Casanare,Hato Corozal,Eucalyptus pellita,Rolliza,ICA,119
2014,I,II,Casanare,Mani,Eucalyptus pellita,Postes,ICA,30
2014,I,II,Casanare,Sabanalarga,Eucalyptus pellita,Pulpa,ICA,20
2014,I,II,Casanare,Sabanalarga,Eucalyptus pellita,Rolliza,ICA,35
2014,I,II,Casanare,Sabanalarga,Pinus caribaea,Rolliza,ICA,45
2014,I,II,Casanare,Villanueva,Pinus caribaea,Rolliza,ICA,5
2014,I,II,Casanare,Yopal,Eucalyptus pellita,Rolliza,ICA,12
2014,I,II,Casanare,Yopal,Gmelina arborea,Bloque,ICA,42
2014,I,II,Casanare,Yopal,Gmelina arborea,Rolliza,ICA,182
2014,I,II,Cauca,Belalcázar,Pinus oocarpa,Bloque,ICA,889
2014,I,II,Cauca,Belalcázar,Pinus oocarpa,Rolliza,ICA,141
2014,I,II,Cauca,Buenos Aires,Eucalyptus grandis,Otros,ICA,176
2014,I,II,Cauca,Buenos Aires,Eucalyptus urograndis,Otros,ICA,127
2014,I,II,Cauca,Cajibío,Cupressus lusitanica Mill.,Bloque,ICA,12
2014,I,II,Cauca,Cajibío,Eucalyptus grandis,Otros,ICA,64
2014,I,II,Cauca,Cajibío,Eucalyptus grandis,Palanca de Mina,ICA,12
2014,I,II,Cauca,Cajibío,Eucalyptus grandis,Postes,ICA,3
2014,I,II,Cauca,Cajibío,Pinus oocarpa,Bloque,ICA,52
2014,I,II,Cauca,Cajibío,Pinus oocarpa,Postes,ICA,3
2014,I,II,Cauca,Cajibío,Pinus patula,Bloque,ICA,114
2014,I,II,Cauca,Cajibío,Pinus patula,Rolliza,ICA,116
2014,I,II,Cauca,Cajibío,Pinus sp.,Otros,ICA,275
2014,I,II,Cauca,Cajibío,Pinus tecunumanii,Otros,ICA,2
2014,I,II,Cauca,Caloto,Pinus patula,Otros,ICA,65
2014,I,II,Cauca,Coconuco (Purace),Eucalyptus globulus,Otros,ICA,41
2014,I,II,Cauca,Coconuco (Purace),Eucalyptus grandis,Bloque,ICA,48
2014,I,II,Cauca,Coconuco (Purace),Eucalyptus grandis,Otros,ICA,102
2014,I,II,Cauca,Coconuco (Purace),Pinus patula,Bloque,ICA,276
2014,I,II,Cauca,Coconuco (Purace),Pinus patula,Rolliza,ICA,10
2014,I,II,Cauca,El Tambo,Eucalyptus grandis,Otros,ICA,161
2014,I,II,Cauca,El Tambo,Eucalyptus grandis,Palanca de Mina,ICA,39
2014,I,II,Cauca,El Tambo,Eucalyptus grandis,Pulpa,ICA,605
2014,I,II,Cauca,El Tambo,Eucalyptus grandis,Rolliza,ICA,22
2014,I,II,Cauca,El Tambo,Pinus kesiya,Otros,ICA,289
2014,I,II,Cauca,El Tambo,Pinus oocarpa,Bloque,ICA,266
2014,I,II,Cauca,El Tambo,Pinus oocarpa,Rolliza,ICA,85
2014,I,II,Cauca,El Tambo,Pinus patula,Bloque,ICA,36
2014,I,II,Cauca,Jambalo,Pinus patula,Bloque,ICA,106
2014,I,II,Cauca,Jambalo,Pinus patula,Otros,ICA,86
2014,I,II,Cauca,Paispamba (Sotara),Cupressus lusitanica Mill.,Bloque,ICA,1
2014,I,II,Cauca,Paispamba (Sotara),Eucalyptus grandis,Otros,ICA,176
2014,I,II,Cauca,Paispamba (Sotara),Pinus patula,Bloque,ICA,46
2014,I,II,Cauca,Paispamba (Sotara),Pinus patula,Otros,ICA,36
2014,I,II,Cauca,Paispamba (Sotara),Pinus tecunumanii,Otros,ICA,91
2014,I,II,Cauca,Piendamó,Eucalyptus grandis,Postes,ICA,12
2014,I,II,Cauca,Piendamó,Eucalyptus grandis,Pulpa,ICA,236
2014,I,II,Cauca,Piendamó,Pinus patula,Bloque,ICA,141
2014,I,II,Cauca,Popayán,Cupressus lusitanica Mill.,Bloque,ICA,9
2014,I,II,Cauca,Popayán,Eucalyptus globulus,Pulpa,ICA,200
2014,I,II,Cauca,Popayán,Eucalyptus grandis,Bloque,ICA,12
2014,I,II,Cauca,Popayán,Eucalyptus grandis,Otros,ICA,19
2014,I,II,Cauca,Popayán,Eucalyptus grandis,Rolliza,ICA,7
2014,I,II,Cauca,Popayán,Pinus maximinoi H.E. Moore,Otros,ICA,117
2014,I,II,Cauca,Popayán,Pinus oocarpa,Bloque,ICA,168
2014,I,II,Cauca,Popayán,Pinus oocarpa,Otros,ICA,503
2014,I,II,Cauca,Popayán,Pinus oocarpa,Postes,ICA,35
2014,I,II,Cauca,Popayán,Pinus oocarpa,Rolliza,ICA,132
2014,I,II,Cauca,Popayán,Pinus patula,Bloque,ICA,331
2014,I,II,Cauca,Popayán,Pinus sp.,Otros,ICA,465
2014,I,II,Cauca,Popayán,Pinus tecunumanii,Otros,ICA,44
2014,I,II,Cauca,Popayán,Podocarpus oleifolius,Otros,ICA,29
2014,I,II,Cauca,Silvia,Cupressus lusitanica Mill.,Bloque,ICA,12
2014,I,II,Cauca,Silvia,Eucalyptus globulus,Postes,ICA,86
2014,I,II,Cauca,Silvia,Pinus patula,Bloque,ICA,995
2014,I,II,Cauca,Silvia,Pinus patula,Otros,ICA,67
2014,I,II,Cauca,Silvia,Pinus patula,Rolliza,ICA,48
2014,I,II,Cauca,Suarez,Eucalyptus grandis,Bloque,ICA,10
2014,I,II,Cauca,Suarez,Eucalyptus grandis,Otros,ICA,6
2014,I,II,Cauca,Timbío,Calliandra sp,Bloque,ICA,20
2014,I,II,Cauca,Timbío,Eucalyptus grandis,Postes,ICA,75
2014,I,II,Cauca,Timbío,Eucalyptus grandis,Pulpa,ICA,28
2014,I,II,Cauca,Timbío,Eucalyptus grandis,Rolliza,ICA,12
2014,I,II,Cauca,Timbío,Pinus patula,Bloque,ICA,189
2014,I,II,Cauca,Totoró,Eucalyptus globulus,Pulpa,ICA,444
2014,I,II,Cauca,Totoró,Eucalyptus grandis,Bloque,ICA,20
2014,I,II,Cauca,Totoró,Eucalyptus grandis,Postes,ICA,120
2014,I,II,Cauca,Totoró,Eucalyptus grandis,Pulpa,ICA,559
2014,I,II,Cauca,Totoró,Pinus patula,Bloque,ICA,290
2014,I,II,Cauca,Totoró,Pinus patula,Otros,ICA,58
2014,I,II,Cauca,Totoró,Pinus patula,Postes,ICA,14
2014,I,II,Cauca,Totoró,Pinus patula,Rolliza,ICA,105
2014,I,II,Cesar,Agustín Codazzi,Eucalyptus tereticornis,Postes,ICA,22
2014,I,II,Cesar,Becerril,Tectona grandis L. Fil,Rolliza,ICA,28
2014,I,II,Cesar,Chiriguaná,Eucalyptus tereticornis,n.c.p,ICA,6
2014,I,II,Cesar,Chiriguaná,Eucalyptus tereticornis,Rolliza,ICA,33
2014,I,II,Cesar,La Gloria,Gmelina arborea,Rolliza,ICA,120
2014,I,II,Cesar,La Gloria,Tectona grandis L. Fil,Bloque,ICA,40
2014,I,II,Cesar,La Gloria,Tectona grandis L. Fil,Rolliza,ICA,160
2014,I,II,Cesar,Pailitas,Tectona grandis L. Fil,Rolliza,ICA,173
2014,I,II,Cesar,Tamalameque,Eucalyptus camaldulensis,Rolliza,ICA,30
2014,I,II,Cesar,Tamalameque,Gmelina arborea,Bloque,ICA,248
2014,I,II,Córdoba,Ayapel,Acacia mangium,Bloque,ICA,30
2014,I,II,Córdoba,Canalete,Tectona grandis L. Fil,Bloque,ICA,351
2014,I,II,Córdoba,Canalete,Tectona grandis L. Fil,Otros,ICA,172
2014,I,II,Córdoba,Canalete,Tectona grandis L. Fil,Rolliza,ICA,1532
2014,I,II,Córdoba,Los Córdobas,Tectona grandis L. Fil,Bloque,ICA,18
2014,I,II,Córdoba,Los Córdobas,Tectona grandis L. Fil,Otros,ICA,16
2014,I,II,Córdoba,Los Córdobas,Tectona grandis L. Fil,Rolliza,ICA,24
2014,I,II,Córdoba,Momil,Tectona grandis L. Fil,Rolliza,ICA,8
2014,I,II,Córdoba,Montelibano,Acacia mangium,Bloque,ICA,1329
2014,I,II,Córdoba,Montelibano,Acacia mangium,Otros,ICA,94
2014,I,II,Córdoba,Montelibano,Acacia mangium,Rolliza,ICA,140
2014,I,II,Córdoba,Montelibano,Eucalyptus tereticornis,Otros,ICA,12
2014,I,II,Córdoba,Montelibano,Tectona grandis L. Fil,Rolliza,ICA,90
2014,I,II,Córdoba,Montería,Acacia mangium,Otros,ICA,2
2014,I,II,Córdoba,Montería,Acacia mangium,Rolliza,ICA,570
2014,I,II,Córdoba,Montería,Cedrela odorata L.,Rolliza,ICA,3
2014,I,II,Córdoba,Montería,Eucalyptus tereticornis,Otros,ICA,16
2014,I,II,Córdoba,Montería,Gmelina arborea,Bloque,ICA,48
2014,I,II,Córdoba,Montería,Gmelina arborea,Otros,ICA,9
2014,I,II,Córdoba,Montería,Pachira quinata,Bloque,ICA,56
2014,I,II,Córdoba,Montería,Pachira quinata (Jacq.) W.S. Alverson,Bloque,ICA,22
2014,I,II,Córdoba,Montería,Sterculia apetala,Bloque,ICA,9
2014,I,II,Córdoba,Montería,Sterculia apetala,Otros,ICA,4
2014,I,II,Córdoba,Montería,Swietenia macrophylla King,Rolliza,ICA,3
2014,I,II,Córdoba,Montería,Tabebuia rosea,Bloque,ICA,1070
2014,I,II,Córdoba,Montería,Tabebuia rosea,Rolliza,ICA,33
2014,I,II,Córdoba,Montería,Tabebuia rosea (bertold) D.C,Bloque,ICA,11
2014,I,II,Córdoba,Montería,Tectona grandis L. Fil,Bloque,ICA,689
2014,I,II,Córdoba,Montería,Tectona grandis L. Fil,Otros,ICA,52
2014,I,II,Córdoba,Montería,Tectona grandis L. Fil,Rolliza,ICA,2060
2014,I,II,Córdoba,Planeta Rica,Acacia mangium,Bloque,ICA,283
2014,I,II,Córdoba,Planeta Rica,Acacia mangium,Otros,ICA,17
2014,I,II,Córdoba,Planeta Rica,Acacia mangium,Rolliza,ICA,244
